state,year,month,unemployment_rate
Tennessee,2019,6,3.8
Tennessee,2019,7,3.7
Tennessee,2019,8,3.3
Tennessee,2019,9,3.1
Tennessee,2019,10,3.3
Tennessee,2019,11,3.1
Tennessee,2019,12,3.1
Tennessee,2020,1,3.7
Tennessee,2020,2,3.4
Tennessee,2020,3,3.9
Tennessee,2020,4,15.0
Tennessee,2020,5,11.8
Tennessee,2020,6,10.8
Tennessee,2020,7,10.1
Tennessee,2020,8,7.7
Tennessee,2020,9,6.9
Tennessee,2020,10,5.9
Tennessee,2020,11,5.4
Tennessee,2020,12,5.4
Tennessee,2021,1,5.7
Tennessee,2021,2,5.3
Tennessee,2021,3,5.1
Tennessee,2021,4,4.7
Tennessee,2021,5,4.6
Tennessee,2021,6,5.6
Tennessee,2021,7,4.9
Tennessee,2021,8,4.4
Tennessee,2021,9,3.8
Tennessee,2021,10,3.5
Tennessee,2021,11,3.2
Tennessee,2021,12,3.0
Tennessee,2022,1,3.7
Tennessee,2022,2,3.4
Tennessee,2022,3,3.2
Tennessee,2022,4,3.0
Tennessee,2022,5,3.1
Tennessee,2022,6,4.0
Tennessee,2022,7,3.7
Tennessee,2022,8,3.5
Tennessee,2022,9,3.2
Tennessee,2022,10,3.4
Tennessee,2022,11,3.2
Tennessee,2022,12,3.0
Tennessee,2023,1,3.6
Tennessee,2023,2,3.4
Tennessee,2023,3,3.2
Tennessee,2023,4,2.7
Tennessee,2023,5,3.1
Tennessee,2023,6,3.7
Tennessee,2023,7,3.5
Tennessee,2023,8,3.3
Tennessee,2023,9,3.3
Tennessee,2023,10,3.3
Tennessee,2023,11,3.0
Tennessee,2023,12,2.9
Tennessee,2024,1,3.3
Tennessee,2024,2,3.1
Tennessee,2024,3,3.1
Tennessee,2024,4,2.8
Tennessee,2024,5,2.9
Tennessee,2024,6,3.9
Tennessee,2024,7,3.9
Tennessee,2024,8,3.7
Tennessee,2024,9,3.5
Tennessee,2024,10,3.6
Tennessee,2024,11,3.7
Tennessee,2024,12,3.5
Tennessee,2025,1,3.8
Tennessee,2025,2,3.5
Tennessee,2025,3,3.3
Tennessee,2025,4,2.9
Tennessee,2025,5,3.3
Tennessee,2025,6,4.0
Tennessee,2025,7,4.4
Tennessee,2025,8,3.6
Tennessee,2025,9,3.5
Tennessee,2025,10,3.55
Tennessee,2025,11,3.6
Tennessee,2025,12,3.4
Texas,2016,1,4.5
Texas,2016,2,4.5
Texas,2016,3,4.5
Texas,2016,4,4.3
Texas,2016,5,4.3
Texas,2016,6,5.0
Texas,2016,7,5.1
Texas,2016,8,4.9
Texas,2016,9,4.9
Texas,2016,10,4.6
Texas,2016,11,4.5
Texas,2016,12,4.6
Texas,2017,1,5.1
Texas,2017,2,5.0
Texas,2017,3,4.6
Texas,2017,4,4.2
Texas,2017,5,4.2
Texas,2017,6,4.6
Texas,2017,7,4.5
Texas,2017,8,4.5
Texas,2017,9,4.1
Texas,2017,10,3.7
Texas,2017,11,3.9
Texas,2017,12,3.8
Texas,2018,1,4.3
Texas,2018,2,4.2
Texas,2018,3,4.1
Texas,2018,4,3.7
Texas,2018,5,3.6
Texas,2018,6,4.3
Texas,2018,7,4.1
Texas,2018,8,4.0
Texas,2018,9,3.8
Texas,2018,10,3.5
Texas,2018,11,3.5
Texas,2018,12,3.6
Texas,2019,1,4.2
Texas,2019,2,3.8
Texas,2019,3,3.5
Texas,2019,4,3.1
Texas,2019,5,3.1
Texas,2019,6,3.8
Texas,2019,7,3.9
Texas,2019,8,3.7
Texas,2019,9,3.4
Texas,2019,10,3.3
Texas,2019,11,3.3
Texas,2019,12,3.2
Texas,2020,1,3.7
Texas,2020,2,3.5
Texas,2020,3,5.4
Texas,2020,4,12.3
Texas,2020,5,11.8
Texas,2020,6,10.4
Texas,2020,7,9.7
Texas,2020,8,7.9
Texas,2020,9,7.7
Texas,2020,10,6.7
Texas,2020,11,6.8
Texas,2020,12,6.7
Texas,2021,1,7.1
Texas,2021,2,6.9
Texas,2021,3,6.4
Texas,2021,4,5.9
Texas,2021,5,5.7
Texas,2021,6,6.4
Texas,2021,7,5.8
Texas,2021,8,5.4
Texas,2021,9,5.0
Texas,2021,10,4.7
Texas,2021,11,4.4
Texas,2021,12,4.1
Texas,2022,1,4.7
Texas,2022,2,4.3
Texas,2022,3,3.8
Texas,2022,4,3.5
Texas,2022,5,3.6
Texas,2022,6,4.2
Texas,2022,7,4.1
Texas,2022,8,4.0
Texas,2022,9,3.8
Texas,2022,10,3.8
Texas,2022,11,3.8
Texas,2022,12,3.7
Texas,2023,1,4.3
Texas,2023,2,4.4
Texas,2023,3,4.0
Texas,2023,4,3.5
Texas,2023,5,3.9
Texas,2023,6,4.2
Texas,2023,7,4.2
Texas,2023,8,4.3
Texas,2023,9,4.0
Texas,2023,10,3.8
Texas,2023,11,3.7
Texas,2023,12,3.7
Texas,2024,1,4.1
Texas,2024,2,4.2
Texas,2024,3,3.9
Texas,2024,4,3.6
Texas,2024,5,3.8
Texas,2024,6,4.5
Texas,2024,7,4.5
Texas,2024,8,4.4
Texas,2024,9,4.1
Texas,2024,10,4.0
Texas,2024,11,4.1
Texas,2024,12,3.7
Texas,2025,1,4.1
Texas,2025,2,4.3
Texas,2025,3,4.0
Texas,2025,4,3.7
Texas,2025,5,4.0
Texas,2025,6,4.1
Texas,2025,7,4.2
Texas,2025,8,4.7
Texas,2025,9,4.4
Texas,2025,10,4.300000000000001
Texas,2025,11,4.2
Texas,2025,12,3.9
Utah,2016,1,3.7
Utah,2016,2,3.8
Utah,2016,3,3.7
Utah,2016,4,3.5
Utah,2016,5,3.2
Utah,2016,6,3.7
Utah,2016,7,3.4
Utah,2016,8,3.4
Utah,2016,9,3.0
Utah,2016,10,3.0
Utah,2016,11,2.8
Utah,2016,12,2.9
Utah,2017,1,3.4
Utah,2017,2,3.6
Utah,2017,3,3.3
Utah,2017,4,3.1
Utah,2017,5,3.0
Utah,2017,6,3.5
Utah,2017,7,3.2
Utah,2017,8,3.4
Utah,2017,9,2.9
Utah,2017,10,2.8
Utah,2017,11,2.8
Utah,2017,12,2.8
Utah,2018,1,3.3
Utah,2018,2,3.4
Utah,2018,3,3.1
Utah,2018,4,2.9
Utah,2018,5,2.7
Utah,2018,6,3.3
Utah,2018,7,3.0
Utah,2018,8,3.1
Utah,2018,9,2.6
Utah,2018,10,2.5
Utah,2018,11,2.5
Utah,2018,12,2.6
Utah,2019,1,3.1
Utah,2019,2,3.0
Utah,2019,3,2.8
Utah,2019,4,2.5
Utah,2019,5,2.5
Utah,2019,6,2.8
Utah,2019,7,2.6
Utah,2019,8,2.6
Utah,2019,9,2.1
Utah,2019,10,2.1
Utah,2019,11,2.1
Utah,2019,12,2.2
Utah,2020,1,2.7
Utah,2020,2,2.7
Utah,2020,3,3.0
Utah,2020,4,9.8
Utah,2020,5,7.8
Utah,2020,6,6.6
Utah,2020,7,5.9
Utah,2020,8,4.9
Utah,2020,9,4.3
Utah,2020,10,3.7
Utah,2020,11,3.5
Utah,2020,12,3.4
Utah,2021,1,3.6
Utah,2021,2,3.6
Utah,2021,3,3.2
Utah,2021,4,3.0
Utah,2021,5,2.8
Utah,2021,6,3.2
Utah,2021,7,2.8
Utah,2021,8,2.8
Utah,2021,9,2.1
Utah,2021,10,2.1
Utah,2021,11,2.0
Utah,2021,12,1.9
Utah,2022,1,2.5
Utah,2022,2,2.5
Utah,2022,3,2.3
Utah,2022,4,2.2
Utah,2022,5,2.3
Utah,2022,6,2.7
Utah,2022,7,2.4
Utah,2022,8,2.6
Utah,2022,9,2.2
Utah,2022,10,2.3
Utah,2022,11,2.3
Utah,2022,12,2.2
Utah,2023,1,2.7
Utah,2023,2,2.8
Utah,2023,3,2.6
Utah,2023,4,2.4
Utah,2023,5,2.6
Utah,2023,6,2.8
Utah,2023,7,2.7
Utah,2023,8,3.0
Utah,2023,9,2.6
Utah,2023,10,2.7
Utah,2023,11,2.6
Utah,2023,12,2.6
Utah,2024,1,3.0
Utah,2024,2,3.3
Utah,2024,3,3.1
Utah,2024,4,3.0
Utah,2024,5,3.1
Utah,2024,6,3.5
Utah,2024,7,3.5
Utah,2024,8,3.6
Utah,2024,9,3.0
Utah,2024,10,3.0
Utah,2024,11,3.0
Utah,2024,12,2.9
Utah,2025,1,3.2
Utah,2025,2,3.3
Utah,2025,3,3.1
Utah,2025,4,3.0
Utah,2025,5,3.3
Utah,2025,6,3.7
Utah,2025,7,3.5
Utah,2025,8,3.8
Utah,2025,9,3.5
Utah,2025,10,3.55
Utah,2025,11,3.6
Utah,2025,12,3.5
Vermont,2016,1,3.7
Vermont,2016,2,3.5
Vermont,2016,3,3.4
Vermont,2016,4,3.3
Vermont,2016,5,2.9
Vermont,2016,6,3.2
Vermont,2016,7,3.1
Vermont,2016,8,3.0
Vermont,2016,9,3.0
Vermont,2016,10,2.4
Vermont,2016,11,2.7
Vermont,2016,12,2.9
Vermont,2017,1,3.6
Vermont,2017,2,3.5
Vermont,2017,3,3.3
Vermont,2017,4,3.2
Vermont,2017,5,2.8
Vermont,2017,6,2.9
Vermont,2017,7,2.8
Vermont,2017,8,2.9
Vermont,2017,9,2.7
Vermont,2017,10,2.2
Vermont,2017,11,2.6
Vermont,2017,12,2.6
Vermont,2018,1,3.3
Vermont,2018,2,3.1
Vermont,2018,3,3.0
Vermont,2018,4,2.9
Vermont,2018,5,2.4
Vermont,2018,6,2.7
Vermont,2018,7,2.4
Vermont,2018,8,2.3
Vermont,2018,9,2.2
Vermont,2018,10,1.6
Vermont,2018,11,2.0
Vermont,2018,12,2.2
Vermont,2019,1,2.9
Vermont,2019,2,2.5
Vermont,2019,3,2.4
Vermont,2019,4,2.3
Vermont,2019,5,1.8
Vermont,2019,6,2.1
Vermont,2019,7,2.0
Vermont,2019,8,2.1
Vermont,2019,9,1.9
Vermont,2019,10,1.5
Vermont,2019,11,1.9
Vermont,2019,12,1.9
Vermont,2020,1,2.5
Vermont,2020,2,2.3
Vermont,2020,3,2.7
Vermont,2020,4,14.0
Vermont,2020,5,10.4
Vermont,2020,6,8.0
Vermont,2020,7,6.7
Vermont,2020,8,5.1
Vermont,2020,9,4.7
Vermont,2020,10,3.3
Vermont,2020,11,3.6
Vermont,2020,12,4.2
Vermont,2021,1,5.0
Vermont,2021,2,5.0
Vermont,2021,3,4.8
Vermont,2021,4,4.8
Vermont,2021,5,3.7
Vermont,2021,6,3.9
Vermont,2021,7,3.3
Vermont,2021,8,3.2
Vermont,2021,9,2.9
Vermont,2021,10,2.2
Vermont,2021,11,2.4
Vermont,2021,12,2.4
Vermont,2022,1,3.1
Vermont,2022,2,2.8
Vermont,2022,3,2.4
Vermont,2022,4,2.5
Vermont,2022,5,2.1
Vermont,2022,6,2.5
Vermont,2022,7,2.2
Vermont,2022,8,2.4
Vermont,2022,9,2.2
Vermont,2022,10,1.8
Vermont,2022,11,2.2
Vermont,2022,12,2.1
Vermont,2023,1,2.6
Vermont,2023,2,2.4
Vermont,2023,3,2.1
Vermont,2023,4,1.8
Vermont,2023,5,1.6
Vermont,2023,6,1.8
Vermont,2023,7,1.7
Vermont,2023,8,2.0
Vermont,2023,9,1.9
Vermont,2023,10,1.5
Vermont,2023,11,1.8
Vermont,2023,12,2.0
Vermont,2024,1,2.5
Vermont,2024,2,2.4
Vermont,2024,3,2.1
Vermont,2024,4,2.3
Vermont,2024,5,2.0
Vermont,2024,6,2.3
Vermont,2024,7,2.3
Vermont,2024,8,2.4
Vermont,2024,9,2.3
Vermont,2024,10,2.0
Vermont,2024,11,2.5
Vermont,2024,12,2.5
Vermont,2025,1,3.0
Vermont,2025,2,3.0
Vermont,2025,3,2.8
Vermont,2025,4,2.7
Vermont,2025,5,2.2
Vermont,2025,6,2.4
Vermont,2025,7,2.5
Vermont,2025,8,2.6
Vermont,2025,9,2.5
Vermont,2025,10,2.6
Vermont,2025,11,2.7
Vermont,2025,12,2.6
Virginia,2016,1,4.3
Virginia,2016,2,4.2
Virginia,2016,3,4.1
Virginia,2016,4,3.7
Virginia,2016,5,3.8
Virginia,2016,6,4.1
Virginia,2016,7,4.1
Virginia,2016,8,4.3
Virginia,2016,9,4.1
Virginia,2016,10,4.0
Virginia,2016,11,3.8
Virginia,2016,12,3.7
Virginia,2017,1,4.3
Virginia,2017,2,4.0
Virginia,2017,3,3.8
Virginia,2017,4,3.4
Virginia,2017,5,3.6
Virginia,2017,6,3.7
Virginia,2017,7,3.7
Virginia,2017,8,3.8
Virginia,2017,9,3.5
Virginia,2017,10,3.3
Virginia,2017,11,3.3
Virginia,2017,12,3.1
Virginia,2018,1,3.5
Virginia,2018,2,3.3
Virginia,2018,3,3.2
Virginia,2018,4,2.8
Virginia,2018,5,2.9
Virginia,2018,6,3.2
Virginia,2018,7,3.0
Virginia,2018,8,3.1
Virginia,2018,9,2.8
Virginia,2018,10,2.7
Virginia,2018,11,2.7
Virginia,2018,12,2.7
Virginia,2019,1,3.3
Virginia,2019,2,3.0
Virginia,2019,3,2.9
Virginia,2019,4,2.4
Virginia,2019,5,2.7
Virginia,2019,6,2.8
Virginia,2019,7,2.9
Virginia,2019,8,2.9
Virginia,2019,9,2.6
Virginia,2019,10,2.5
Virginia,2019,11,2.5
Virginia,2019,12,2.4
Virginia,2020,1,2.9
Virginia,2020,2,2.6
Virginia,2020,3,3.2
Virginia,2020,4,11.0
Virginia,2020,5,9.8
Virginia,2020,6,10.2
Virginia,2020,7,9.3
Virginia,2020,8,7.7
Virginia,2020,9,6.3
Virginia,2020,10,5.4
Virginia,2020,11,5.0
Virginia,2020,12,4.5
Virginia,2021,1,4.8
Virginia,2021,2,4.7
Virginia,2021,3,4.5
Virginia,2021,4,4.0
Virginia,2021,5,4.2
Virginia,2021,6,4.6
Virginia,2021,7,4.2
Virginia,2021,8,4.0
Virginia,2021,9,3.4
Virginia,2021,10,3.0
Virginia,2021,11,2.1
Virginia,2021,12,2.6
Virginia,2022,1,2.7
Virginia,2022,2,2.5
Virginia,2022,3,2.5
Virginia,2022,4,2.3
Virginia,2022,5,2.7
Virginia,2022,6,2.9
Virginia,2022,7,2.9
Virginia,2022,8,3.2
Virginia,2022,9,2.8
Virginia,2022,10,2.7
Virginia,2022,11,2.7
Virginia,2022,12,2.4
Virginia,2023,1,2.9
Virginia,2023,2,2.8
Virginia,2023,3,2.7
Virginia,2023,4,2.3
Virginia,2023,5,2.7
Virginia,2023,6,2.8
Virginia,2023,7,2.7
Virginia,2023,8,3.0
Virginia,2023,9,2.8
Virginia,2023,10,2.8
Virginia,2023,11,2.6
Virginia,2023,12,2.4
Virginia,2024,1,2.8
Virginia,2024,2,2.9
Virginia,2024,3,2.7
Virginia,2024,4,2.4
Virginia,2024,5,2.8
Virginia,2024,6,3.1
Virginia,2024,7,3.2
Virginia,2024,8,3.3
Virginia,2024,9,2.9
Virginia,2024,10,2.8
Virginia,2024,11,2.9
Virginia,2024,12,2.5
Virginia,2025,1,3.1
Virginia,2025,2,3.3
Virginia,2025,3,3.5
Virginia,2025,4,3.3
Virginia,2025,5,3.6
Virginia,2025,6,3.9
Virginia,2025,7,3.8
Virginia,2025,8,3.9
Virginia,2025,9,3.4
Virginia,2025,10,3.65
Virginia,2025,11,3.9
Virginia,2025,12,3.4
Washington,2016,1,5.9
Washington,2016,2,5.8
Washington,2016,3,5.7
Washington,2016,4,5.1
Washington,2016,5,4.9
Washington,2016,6,5.0
Washington,2016,7,5.2
Washington,2016,8,5.1
Washington,2016,9,4.9
Washington,2016,10,4.8
Washington,2016,11,4.7
Washington,2016,12,4.9
Washington,2017,1,5.5
Washington,2017,2,5.3
Washington,2017,3,4.9
Washington,2017,4,4.3
Washington,2017,5,4.3
Washington,2017,6,4.4
Washington,2017,7,4.5
Washington,2017,8,4.8
Washington,2017,9,4.4
Washington,2017,10,4.3
Washington,2017,11,4.5
Washington,2017,12,4.7
Washington,2018,1,5.2
Washington,2018,2,5.1
Washington,2018,3,4.7
Washington,2018,4,4.1
Washington,2018,5,3.9
Washington,2018,6,4.3
Washington,2018,7,4.2
Washington,2018,8,4.2
Washington,2018,9,4.0
Washington,2018,10,4.1
Washington,2018,11,4.2
Washington,2018,12,4.7
Washington,2019,1,5.3
Washington,2019,2,5.3
Washington,2019,3,4.9
Washington,2019,4,4.0
Washington,2019,5,3.9
Washington,2019,6,4.1
Washington,2019,7,4.2
Washington,2019,8,4.2
Washington,2019,9,3.6
Washington,2019,10,3.6
Washington,2019,11,3.6
Washington,2019,12,3.7
Washington,2020,1,4.3
Washington,2020,2,3.9
Washington,2020,3,6.3
Washington,2020,4,16.5
Washington,2020,5,14.2
Washington,2020,6,11.7
Washington,2020,7,10.9
Washington,2020,8,8.7
Washington,2020,9,7.9
Washington,2020,10,6.8
Washington,2020,11,6.6
Washington,2020,12,6.9
Washington,2021,1,7.2
Washington,2021,2,6.7
Washington,2021,3,6.1
Washington,2021,4,5.2
Washington,2021,5,5.0
Washington,2021,6,5.5
Washington,2021,7,5.3
Washington,2021,8,5.1
Washington,2021,9,4.6
Washington,2021,10,4.1
Washington,2021,11,3.8
Washington,2021,12,3.8
Washington,2022,1,4.7
Washington,2022,2,4.4
Washington,2022,3,4.1
Washington,2022,4,3.6
Washington,2022,5,3.7
Washington,2022,6,3.9
Washington,2022,7,4.0
Washington,2022,8,4.4
Washington,2022,9,3.9
Washington,2022,10,4.0
Washington,2022,11,4.1
Washington,2022,12,4.2
Washington,2023,1,4.5
Washington,2023,2,4.5
Washington,2023,3,4.1
Washington,2023,4,3.6
Washington,2023,5,3.7
Washington,2023,6,3.8
Washington,2023,7,4.0
Washington,2023,8,4.5
Washington,2023,9,4.2
Washington,2023,10,4.4
Washington,2023,11,4.4
Washington,2023,12,4.7
Washington,2024,1,5.0
Washington,2024,2,5.1
Washington,2024,3,4.7
Washington,2024,4,4.1
Washington,2024,5,4.2
Washington,2024,6,4.4
Washington,2024,7,4.7
Washington,2024,8,4.6
Washington,2024,9,4.1
Washington,2024,10,4.2
Washington,2024,11,4.3
Washington,2024,12,4.3
Washington,2025,1,4.7
Washington,2025,2,5.0
Washington,2025,3,4.5
Washington,2025,4,4.2
Washington,2025,5,4.3
Washington,2025,6,4.2
Washington,2025,7,4.5
Washington,2025,8,4.6
Washington,2025,9,4.5
Washington,2025,10,4.7
Washington,2025,11,4.9
Washington,2025,12,5.3
West Virginia,2016,1,7.1
West Virginia,2016,2,7.3
West Virginia,2016,3,6.9
West Virginia,2016,4,6.2
West Virginia,2016,5,5.8
West Virginia,2016,6,6.3
West Virginia,2016,7,6.0
West Virginia,2016,8,6.1
West Virginia,2016,9,5.6
West Virginia,2016,10,5.4
West Virginia,2016,11,5.0
West Virginia,2016,12,5.3
West Virginia,2017,1,6.3
West Virginia,2017,2,6.2
West Virginia,2017,3,5.7
West Virginia,2017,4,5.0
West Virginia,2017,5,4.6
West Virginia,2017,6,5.2
West Virginia,2017,7,5.2
West Virginia,2017,8,5.4
West Virginia,2017,9,4.5
West Virginia,2017,10,4.5
West Virginia,2017,11,4.9
West Virginia,2017,12,5.1
West Virginia,2018,1,6.0
West Virginia,2018,2,6.4
West Virginia,2018,3,6.1
West Virginia,2018,4,5.3
West Virginia,2018,5,4.8
West Virginia,2018,6,5.4
West Virginia,2018,7,5.1
West Virginia,2018,8,4.9
West Virginia,2018,9,4.3
West Virginia,2018,10,4.3
West Virginia,2018,11,4.3
West Virginia,2018,12,4.8
West Virginia,2019,1,6.0
West Virginia,2019,2,5.9
West Virginia,2019,3,5.5
West Virginia,2019,4,4.5
West Virginia,2019,5,4.5
West Virginia,2019,6,5.0
West Virginia,2019,7,4.9
West Virginia,2019,8,4.9
West Virginia,2019,9,4.3
West Virginia,2019,10,4.5
West Virginia,2019,11,4.6
West Virginia,2019,12,4.8
West Virginia,2020,1,5.7
West Virginia,2020,2,5.8
West Virginia,2020,3,6.7
West Virginia,2020,4,15.6
West Virginia,2020,5,12.8
West Virginia,2020,6,10.1
West Virginia,2020,7,9.7
West Virginia,2020,8,8.0
West Virginia,2020,9,7.3
West Virginia,2020,10,6.1
West Virginia,2020,11,5.9
West Virginia,2020,12,6.2
West Virginia,2021,1,6.9
West Virginia,2021,2,6.9
West Virginia,2021,3,6.4
West Virginia,2021,4,5.8
West Virginia,2021,5,5.3
West Virginia,2021,6,5.7
West Virginia,2021,7,5.1
West Virginia,2021,8,4.9
West Virginia,2021,9,3.9
West Virginia,2021,10,3.6
West Virginia,2021,11,3.6
West Virginia,2021,12,3.5
West Virginia,2022,1,4.7
West Virginia,2022,2,4.7
West Virginia,2022,3,4.3
West Virginia,2022,4,3.7
West Virginia,2022,5,3.5
West Virginia,2022,6,4.3
West Virginia,2022,7,4.1
West Virginia,2022,8,4.2
West Virginia,2022,9,3.3
West Virginia,2022,10,3.3
West Virginia,2022,11,3.3
West Virginia,2022,12,3.2
West Virginia,2023,1,4.1
West Virginia,2023,2,4.2
West Virginia,2023,3,4.0
West Virginia,2023,4,3.4
West Virginia,2023,5,3.5
West Virginia,2023,6,4.1
West Virginia,2023,7,3.9
West Virginia,2023,8,4.4
West Virginia,2023,9,3.7
West Virginia,2023,10,3.6
West Virginia,2023,11,3.6
West Virginia,2023,12,3.8
West Virginia,2024,1,4.6
West Virginia,2024,2,4.8
West Virginia,2024,3,4.5
West Virginia,2024,4,3.8
West Virginia,2024,5,3.7
West Virginia,2024,6,4.4
West Virginia,2024,7,4.4
West Virginia,2024,8,4.3
West Virginia,2024,9,3.6
West Virginia,2024,10,3.5
West Virginia,2024,11,3.6
West Virginia,2024,12,3.6
West Virginia,2025,1,4.5
West Virginia,2025,2,4.2
West Virginia,2025,3,4.0
West Virginia,2025,4,3.5
West Virginia,2025,5,3.4
West Virginia,2025,6,4.1
West Virginia,2025,7,3.9
West Virginia,2025,8,4.4
West Virginia,2025,9,4.3
West Virginia,2025,10,4.449999999999999
West Virginia,2025,11,4.6
West Virginia,2025,12,4.4
Wisconsin,2016,1,4.6
Wisconsin,2016,2,4.8
Wisconsin,2016,3,4.6
Wisconsin,2016,4,4.1
Wisconsin,2016,5,3.6
Wisconsin,2016,6,4.3
Wisconsin,2016,7,4.0
Wisconsin,2016,8,3.7
Wisconsin,2016,9,3.3
Wisconsin,2016,10,3.3
Wisconsin,2016,11,3.2
Wisconsin,2016,12,3.4
Wisconsin,2017,1,4.1
Wisconsin,2017,2,4.3
Wisconsin,2017,3,3.8
Wisconsin,2017,4,3.2
Wisconsin,2017,5,3.0
Wisconsin,2017,6,3.6
Wisconsin,2017,7,3.4
Wisconsin,2017,8,3.2
Wisconsin,2017,9,2.8
Wisconsin,2017,10,2.5
Wisconsin,2017,11,2.6
Wisconsin,2017,12,2.7
Wisconsin,2018,1,3.3
Wisconsin,2018,2,3.7
Wisconsin,2018,3,3.6
Wisconsin,2018,4,3.0
Wisconsin,2018,5,2.8
Wisconsin,2018,6,3.5
Wisconsin,2018,7,3.2
Wisconsin,2018,8,2.9
Wisconsin,2018,9,2.4
Wisconsin,2018,10,2.4
Wisconsin,2018,11,2.5
Wisconsin,2018,12,2.8
Wisconsin,2019,1,3.6
Wisconsin,2019,2,3.6
Wisconsin,2019,3,3.7
Wisconsin,2019,4,3.1
Wisconsin,2019,5,3.1
Wisconsin,2019,6,3.6
Wisconsin,2019,7,3.5
Wisconsin,2019,8,3.3
Wisconsin,2019,9,2.8
Wisconsin,2019,10,2.6
Wisconsin,2019,11,2.7
Wisconsin,2019,12,2.9
Wisconsin,2020,1,3.6
Wisconsin,2020,2,3.5
Wisconsin,2020,3,3.9
Wisconsin,2020,4,14.0
Wisconsin,2020,5,10.6
Wisconsin,2020,6,9.0
Wisconsin,2020,7,7.9
Wisconsin,2020,8,6.1
Wisconsin,2020,9,5.3
Wisconsin,2020,10,4.5
Wisconsin,2020,11,4.4
Wisconsin,2020,12,4.6
Wisconsin,2021,1,5.0
Wisconsin,2021,2,5.2
Wisconsin,2021,3,4.9
Wisconsin,2021,4,4.2
Wisconsin,2021,5,3.8
Wisconsin,2021,6,4.4
Wisconsin,2021,7,3.9
Wisconsin,2021,8,3.6
Wisconsin,2021,9,2.9
Wisconsin,2021,10,2.5
Wisconsin,2021,11,2.4
Wisconsin,2021,12,2.5
Wisconsin,2022,1,3.5
Wisconsin,2022,2,3.6
Wisconsin,2022,3,3.4
Wisconsin,2022,4,2.8
Wisconsin,2022,5,2.6
Wisconsin,2022,6,3.2
Wisconsin,2022,7,3.0
Wisconsin,2022,8,2.9
Wisconsin,2022,9,2.4
Wisconsin,2022,10,2.2
Wisconsin,2022,11,2.2
Wisconsin,2022,12,2.2
Wisconsin,2023,1,2.9
Wisconsin,2023,2,3.2
Wisconsin,2023,3,3.0
Wisconsin,2023,4,2.6
Wisconsin,2023,5,2.7
Wisconsin,2023,6,3.3
Wisconsin,2023,7,3.0
Wisconsin,2023,8,3.1
Wisconsin,2023,9,2.6
Wisconsin,2023,10,2.4
Wisconsin,2023,11,2.4
Wisconsin,2023,12,2.5
Wisconsin,2024,1,3.0
Wisconsin,2024,2,3.5
Wisconsin,2024,3,3.5
Wisconsin,2024,4,2.9
Wisconsin,2024,5,2.8
Wisconsin,2024,6,3.3
Wisconsin,2024,7,3.2
Wisconsin,2024,8,2.9
Wisconsin,2024,9,2.5
Wisconsin,2024,10,2.5
Wisconsin,2024,11,2.7
Wisconsin,2024,12,2.9
Wisconsin,2025,1,3.6
Wisconsin,2025,2,3.8
Wisconsin,2025,3,3.7
Wisconsin,2025,4,3.2
Wisconsin,2025,5,3.3
Wisconsin,2025,6,3.2
Wisconsin,2025,7,3.2
Wisconsin,2025,8,3.2
Wisconsin,2025,9,2.7
Wisconsin,2025,10,2.7
Wisconsin,2025,11,2.7
Wisconsin,2025,12,3.0
