state,year,month,quarterly_income
Oklahoma,2020,7,49864.0
Oklahoma,2020,8,49864.0
Oklahoma,2020,9,49864.0
Oklahoma,2020,10,49272.0
Oklahoma,2020,11,49272.0
Oklahoma,2020,12,49272.0
Oklahoma,2021,1,56565.0
Oklahoma,2021,2,56565.0
Oklahoma,2021,3,56565.0
Oklahoma,2021,4,53295.0
Oklahoma,2021,5,53295.0
Oklahoma,2021,6,53295.0
Oklahoma,2021,7,53547.0
Oklahoma,2021,8,53547.0
Oklahoma,2021,9,53547.0
Oklahoma,2021,10,54885.0
Oklahoma,2021,11,54885.0
Oklahoma,2021,12,54885.0
Oklahoma,2022,1,56188.0
Oklahoma,2022,2,56188.0
Oklahoma,2022,3,56188.0
Oklahoma,2022,4,57428.0
Oklahoma,2022,5,57428.0
Oklahoma,2022,6,57428.0
Oklahoma,2022,7,58820.0
Oklahoma,2022,8,58820.0
Oklahoma,2022,9,58820.0
Oklahoma,2022,10,59191.0
Oklahoma,2022,11,59191.0
Oklahoma,2022,12,59191.0
Oklahoma,2023,1,60330.0
Oklahoma,2023,2,60330.0
Oklahoma,2023,3,60330.0
Oklahoma,2023,4,60463.0
Oklahoma,2023,5,60463.0
Oklahoma,2023,6,60463.0
Oklahoma,2023,7,61001.0
Oklahoma,2023,8,61001.0
Oklahoma,2023,9,61001.0
Oklahoma,2023,10,61642.0
Oklahoma,2023,11,61642.0
Oklahoma,2023,12,61642.0
Oklahoma,2024,1,62680.0
Oklahoma,2024,2,62680.0
Oklahoma,2024,3,62680.0
Oklahoma,2024,4,63560.0
Oklahoma,2024,5,63560.0
Oklahoma,2024,6,63560.0
Oklahoma,2024,7,63951.0
Oklahoma,2024,8,63951.0
Oklahoma,2024,9,63951.0
Oklahoma,2024,10,64667.0
Oklahoma,2024,11,64667.0
Oklahoma,2024,12,64667.0
Oklahoma,2025,1,65973.0
Oklahoma,2025,2,65973.0
Oklahoma,2025,3,65973.0
Oklahoma,2025,4,66905.0
Oklahoma,2025,5,66905.0
Oklahoma,2025,6,66905.0
Oklahoma,2025,7,67147.0
Oklahoma,2025,8,67147.0
Oklahoma,2025,9,67147.0
Oregon,2015,1,43621.0
Oregon,2015,2,43621.0
Oregon,2015,3,43621.0
Oregon,2015,4,43904.0
Oregon,2015,5,43904.0
Oregon,2015,6,43904.0
Oregon,2015,7,44474.0
Oregon,2015,8,44474.0
Oregon,2015,9,44474.0
Oregon,2015,10,44513.0
Oregon,2015,11,44513.0
Oregon,2015,12,44513.0
Oregon,2016,1,45279.0
Oregon,2016,2,45279.0
Oregon,2016,3,45279.0
Oregon,2016,4,45301.0
Oregon,2016,5,45301.0
Oregon,2016,6,45301.0
Oregon,2016,7,45459.0
Oregon,2016,8,45459.0
Oregon,2016,9,45459.0
Oregon,2016,10,45915.0
Oregon,2016,11,45915.0
Oregon,2016,12,45915.0
Oregon,2017,1,46669.0
Oregon,2017,2,46669.0
Oregon,2017,3,46669.0
Oregon,2017,4,47442.0
Oregon,2017,5,47442.0
Oregon,2017,6,47442.0
Oregon,2017,7,47764.0
Oregon,2017,8,47764.0
Oregon,2017,9,47764.0
Oregon,2017,10,48453.0
Oregon,2017,11,48453.0
Oregon,2017,12,48453.0
Oregon,2018,1,49343.0
Oregon,2018,2,49343.0
Oregon,2018,3,49343.0
Oregon,2018,4,49893.0
Oregon,2018,5,49893.0
Oregon,2018,6,49893.0
Oregon,2018,7,50581.0
Oregon,2018,8,50581.0
Oregon,2018,9,50581.0
Oregon,2018,10,51010.0
Oregon,2018,11,51010.0
Oregon,2018,12,51010.0
Oregon,2019,1,51588.0
Oregon,2019,2,51588.0
Oregon,2019,3,51588.0
Oregon,2019,4,51919.0
Oregon,2019,5,51919.0
Oregon,2019,6,51919.0
Oregon,2019,7,52216.0
Oregon,2019,8,52216.0
Oregon,2019,9,52216.0
Oregon,2019,10,53024.0
Oregon,2019,11,53024.0
Oregon,2019,12,53024.0
Oregon,2020,1,54109.0
Oregon,2020,2,54109.0
Oregon,2020,3,54109.0
Oregon,2020,4,58272.0
Oregon,2020,5,58272.0
Oregon,2020,6,58272.0
Oregon,2020,7,56729.0
Oregon,2020,8,56729.0
Oregon,2020,9,56729.0
Oregon,2020,10,57604.0
Oregon,2020,11,57604.0
Oregon,2020,12,57604.0
Oregon,2021,1,65263.0
Oregon,2021,2,65263.0
Oregon,2021,3,65263.0
Oregon,2021,4,61522.0
Oregon,2021,5,61522.0
Oregon,2021,6,61522.0
Oregon,2021,7,61808.0
Oregon,2021,8,61808.0
Oregon,2021,9,61808.0
Oregon,2021,10,62166.0
Oregon,2021,11,62166.0
Oregon,2021,12,62166.0
Oregon,2022,1,62837.0
Oregon,2022,2,62837.0
Oregon,2022,3,62837.0
Oregon,2022,4,63252.0
Oregon,2022,5,63252.0
Oregon,2022,6,63252.0
Oregon,2022,7,63881.0
Oregon,2022,8,63881.0
Oregon,2022,9,63881.0
Oregon,2022,10,64615.0
Oregon,2022,11,64615.0
Oregon,2022,12,64615.0
Oregon,2023,1,66449.0
Oregon,2023,2,66449.0
Oregon,2023,3,66449.0
Oregon,2023,4,67069.0
Oregon,2023,5,67069.0
Oregon,2023,6,67069.0
Oregon,2023,7,68084.0
Oregon,2023,8,68084.0
Oregon,2023,9,68084.0
Oregon,2023,10,68144.0
Oregon,2023,11,68144.0
Oregon,2023,12,68144.0
Oregon,2024,1,69549.0
Oregon,2024,2,69549.0
Oregon,2024,3,69549.0
Oregon,2024,4,70588.0
Oregon,2024,5,70588.0
Oregon,2024,6,70588.0
Oregon,2024,7,71141.0
Oregon,2024,8,71141.0
Oregon,2024,9,71141.0
Oregon,2024,10,72099.0
Oregon,2024,11,72099.0
Oregon,2024,12,72099.0
Oregon,2025,1,72236.0
Oregon,2025,2,72236.0
Oregon,2025,3,72236.0
Oregon,2025,4,73269.0
Oregon,2025,5,73269.0
Oregon,2025,6,73269.0
Oregon,2025,7,74082.0
Oregon,2025,8,74082.0
Oregon,2025,9,74082.0
Pennsylvania,2015,1,48730.0
Pennsylvania,2015,2,48730.0
Pennsylvania,2015,3,48730.0
Pennsylvania,2015,4,49084.0
Pennsylvania,2015,5,49084.0
Pennsylvania,2015,6,49084.0
Pennsylvania,2015,7,49473.0
Pennsylvania,2015,8,49473.0
Pennsylvania,2015,9,49473.0
Pennsylvania,2015,10,49845.0
Pennsylvania,2015,11,49845.0
Pennsylvania,2015,12,49845.0
Pennsylvania,2016,1,50041.0
Pennsylvania,2016,2,50041.0
Pennsylvania,2016,3,50041.0
Pennsylvania,2016,4,50281.0
Pennsylvania,2016,5,50281.0
Pennsylvania,2016,6,50281.0
Pennsylvania,2016,7,50841.0
Pennsylvania,2016,8,50841.0
Pennsylvania,2016,9,50841.0
Pennsylvania,2016,10,51079.0
Pennsylvania,2016,11,51079.0
Pennsylvania,2016,12,51079.0
Pennsylvania,2017,1,51046.0
Pennsylvania,2017,2,51046.0
Pennsylvania,2017,3,51046.0
Pennsylvania,2017,4,51457.0
Pennsylvania,2017,5,51457.0
Pennsylvania,2017,6,51457.0
Pennsylvania,2017,7,52171.0
Pennsylvania,2017,8,52171.0
Pennsylvania,2017,9,52171.0
Pennsylvania,2017,10,52819.0
Pennsylvania,2017,11,52819.0
Pennsylvania,2017,12,52819.0
Pennsylvania,2018,1,53550.0
Pennsylvania,2018,2,53550.0
Pennsylvania,2018,3,53550.0
Pennsylvania,2018,4,54083.0
Pennsylvania,2018,5,54083.0
Pennsylvania,2018,6,54083.0
Pennsylvania,2018,7,54913.0
Pennsylvania,2018,8,54913.0
Pennsylvania,2018,9,54913.0
Pennsylvania,2018,10,55346.0
Pennsylvania,2018,11,55346.0
Pennsylvania,2018,12,55346.0
Pennsylvania,2019,1,55681.0
Pennsylvania,2019,2,55681.0
Pennsylvania,2019,3,55681.0
Pennsylvania,2019,4,56027.0
Pennsylvania,2019,5,56027.0
Pennsylvania,2019,6,56027.0
Pennsylvania,2019,7,56164.0
Pennsylvania,2019,8,56164.0
Pennsylvania,2019,9,56164.0
Pennsylvania,2019,10,56634.0
Pennsylvania,2019,11,56634.0
Pennsylvania,2019,12,56634.0
Pennsylvania,2020,1,57065.0
Pennsylvania,2020,2,57065.0
Pennsylvania,2020,3,57065.0
Pennsylvania,2020,4,62479.0
Pennsylvania,2020,5,62479.0
Pennsylvania,2020,6,62479.0
Pennsylvania,2020,7,61731.0
Pennsylvania,2020,8,61731.0
Pennsylvania,2020,9,61731.0
Pennsylvania,2020,10,59726.0
Pennsylvania,2020,11,59726.0
Pennsylvania,2020,12,59726.0
Pennsylvania,2021,1,66703.0
Pennsylvania,2021,2,66703.0
Pennsylvania,2021,3,66703.0
Pennsylvania,2021,4,63142.0
Pennsylvania,2021,5,63142.0
Pennsylvania,2021,6,63142.0
Pennsylvania,2021,7,63030.0
Pennsylvania,2021,8,63030.0
Pennsylvania,2021,9,63030.0
Pennsylvania,2021,10,63297.0
Pennsylvania,2021,11,63297.0
Pennsylvania,2021,12,63297.0
Pennsylvania,2022,1,63631.0
Pennsylvania,2022,2,63631.0
Pennsylvania,2022,3,63631.0
Pennsylvania,2022,4,64608.0
Pennsylvania,2022,5,64608.0
Pennsylvania,2022,6,64608.0
Pennsylvania,2022,7,65675.0
Pennsylvania,2022,8,65675.0
Pennsylvania,2022,9,65675.0
Pennsylvania,2022,10,66245.0
Pennsylvania,2022,11,66245.0
Pennsylvania,2022,12,66245.0
Pennsylvania,2023,1,67032.0
Pennsylvania,2023,2,67032.0
Pennsylvania,2023,3,67032.0
Pennsylvania,2023,4,67747.0
Pennsylvania,2023,5,67747.0
Pennsylvania,2023,6,67747.0
Pennsylvania,2023,7,68258.0
Pennsylvania,2023,8,68258.0
Pennsylvania,2023,9,68258.0
Pennsylvania,2023,10,69097.0
Pennsylvania,2023,11,69097.0
Pennsylvania,2023,12,69097.0
Pennsylvania,2024,1,69593.0
Pennsylvania,2024,2,69593.0
Pennsylvania,2024,3,69593.0
Pennsylvania,2024,4,70371.0
Pennsylvania,2024,5,70371.0
Pennsylvania,2024,6,70371.0
Pennsylvania,2024,7,71188.0
Pennsylvania,2024,8,71188.0
Pennsylvania,2024,9,71188.0
Pennsylvania,2024,10,71641.0
Pennsylvania,2024,11,71641.0
Pennsylvania,2024,12,71641.0
Pennsylvania,2025,1,72788.0
Pennsylvania,2025,2,72788.0
Pennsylvania,2025,3,72788.0
Pennsylvania,2025,4,73674.0
Pennsylvania,2025,5,73674.0
Pennsylvania,2025,6,73674.0
Pennsylvania,2025,7,74502.0
Pennsylvania,2025,8,74502.0
Pennsylvania,2025,9,74502.0
Rhode Island,2015,1,47581.0
Rhode Island,2015,2,47581.0
Rhode Island,2015,3,47581.0
Rhode Island,2015,4,48049.0
Rhode Island,2015,5,48049.0
Rhode Island,2015,6,48049.0
Rhode Island,2015,7,48159.0
Rhode Island,2015,8,48159.0
Rhode Island,2015,9,48159.0
Rhode Island,2015,10,48367.0
Rhode Island,2015,11,48367.0
Rhode Island,2015,12,48367.0
Rhode Island,2016,1,48098.0
Rhode Island,2016,2,48098.0
Rhode Island,2016,3,48098.0
Rhode Island,2016,4,48341.0
Rhode Island,2016,5,48341.0
Rhode Island,2016,6,48341.0
Rhode Island,2016,7,48842.0
Rhode Island,2016,8,48842.0
Rhode Island,2016,9,48842.0
Rhode Island,2016,10,48804.0
Rhode Island,2016,11,48804.0
Rhode Island,2016,12,48804.0
Rhode Island,2017,1,49439.0
Rhode Island,2017,2,49439.0
Rhode Island,2017,3,49439.0
Rhode Island,2017,4,49947.0
Rhode Island,2017,5,49947.0
Rhode Island,2017,6,49947.0
Rhode Island,2017,7,51048.0
Rhode Island,2017,8,51048.0
Rhode Island,2017,9,51048.0
Rhode Island,2017,10,51095.0
Rhode Island,2017,11,51095.0
Rhode Island,2017,12,51095.0
Rhode Island,2018,1,51741.0
Rhode Island,2018,2,51741.0
Rhode Island,2018,3,51741.0
Rhode Island,2018,4,51870.0
Rhode Island,2018,5,51870.0
Rhode Island,2018,6,51870.0
Rhode Island,2018,7,52137.0
Rhode Island,2018,8,52137.0
Rhode Island,2018,9,52137.0
Rhode Island,2018,10,52847.0
Rhode Island,2018,11,52847.0
Rhode Island,2018,12,52847.0
Rhode Island,2019,1,54902.0
Rhode Island,2019,2,54902.0
Rhode Island,2019,3,54902.0
Rhode Island,2019,4,55086.0
Rhode Island,2019,5,55086.0
Rhode Island,2019,6,55086.0
Rhode Island,2019,7,54973.0
Rhode Island,2019,8,54973.0
Rhode Island,2019,9,54973.0
Rhode Island,2019,10,55473.0
Rhode Island,2019,11,55473.0
Rhode Island,2019,12,55473.0
Rhode Island,2020,1,56363.0
Rhode Island,2020,2,56363.0
Rhode Island,2020,3,56363.0
Rhode Island,2020,4,61736.0
Rhode Island,2020,5,61736.0
Rhode Island,2020,6,61736.0
Rhode Island,2020,7,60106.0
Rhode Island,2020,8,60106.0
Rhode Island,2020,9,60106.0
Rhode Island,2020,10,58801.0
Rhode Island,2020,11,58801.0
Rhode Island,2020,12,58801.0
Rhode Island,2021,1,65626.0
Rhode Island,2021,2,65626.0
Rhode Island,2021,3,65626.0
Rhode Island,2021,4,62565.0
Rhode Island,2021,5,62565.0
Rhode Island,2021,6,62565.0
Rhode Island,2021,7,61973.0
Rhode Island,2021,8,61973.0
Rhode Island,2021,9,61973.0
Rhode Island,2021,10,62243.0
Rhode Island,2021,11,62243.0
Rhode Island,2021,12,62243.0
Rhode Island,2022,1,63025.0
Rhode Island,2022,2,63025.0
Rhode Island,2022,3,63025.0
Rhode Island,2022,4,64604.0
Rhode Island,2022,5,64604.0
Rhode Island,2022,6,64604.0
Rhode Island,2022,7,64890.0
Rhode Island,2022,8,64890.0
Rhode Island,2022,9,64890.0
Rhode Island,2022,10,65298.0
Rhode Island,2022,11,65298.0
Rhode Island,2022,12,65298.0
Rhode Island,2023,1,66648.0
Rhode Island,2023,2,66648.0
Rhode Island,2023,3,66648.0
Rhode Island,2023,4,67354.0
Rhode Island,2023,5,67354.0
Rhode Island,2023,6,67354.0
Rhode Island,2023,7,68222.0
Rhode Island,2023,8,68222.0
Rhode Island,2023,9,68222.0
Rhode Island,2023,10,68675.0
Rhode Island,2023,11,68675.0
Rhode Island,2023,12,68675.0
Rhode Island,2024,1,69852.0
Rhode Island,2024,2,69852.0
Rhode Island,2024,3,69852.0
Rhode Island,2024,4,70403.0
Rhode Island,2024,5,70403.0
Rhode Island,2024,6,70403.0
Rhode Island,2024,7,70881.0
Rhode Island,2024,8,70881.0
Rhode Island,2024,9,70881.0
Rhode Island,2024,10,71474.0
Rhode Island,2024,11,71474.0
Rhode Island,2024,12,71474.0
Rhode Island,2025,1,72527.0
Rhode Island,2025,2,72527.0
Rhode Island,2025,3,72527.0
Rhode Island,2025,4,73401.0
Rhode Island,2025,5,73401.0
Rhode Island,2025,6,73401.0
Rhode Island,2025,7,73985.0
Rhode Island,2025,8,73985.0
Rhode Island,2025,9,73985.0
South Carolina,2015,1,39037.0
South Carolina,2015,2,39037.0
South Carolina,2015,3,39037.0
South Carolina,2015,4,39401.0
South Carolina,2015,5,39401.0
South Carolina,2015,6,39401.0
South Carolina,2015,7,39818.0
South Carolina,2015,8,39818.0
South Carolina,2015,9,39818.0
South Carolina,2015,10,40112.0
South Carolina,2015,11,40112.0
South Carolina,2015,12,40112.0
South Carolina,2016,1,40276.0
South Carolina,2016,2,40276.0
South Carolina,2016,3,40276.0
South Carolina,2016,4,40536.0
South Carolina,2016,5,40536.0
South Carolina,2016,6,40536.0
South Carolina,2016,7,40861.0
South Carolina,2016,8,40861.0
South Carolina,2016,9,40861.0
South Carolina,2016,10,41317.0
South Carolina,2016,11,41317.0
South Carolina,2016,12,41317.0
South Carolina,2017,1,41906.0
South Carolina,2017,2,41906.0
South Carolina,2017,3,41906.0
South Carolina,2017,4,42284.0
South Carolina,2017,5,42284.0
South Carolina,2017,6,42284.0
South Carolina,2017,7,42497.0
South Carolina,2017,8,42497.0
South Carolina,2017,9,42497.0
South Carolina,2017,10,42818.0
South Carolina,2017,11,42818.0
South Carolina,2017,12,42818.0
South Carolina,2018,1,43136.0
South Carolina,2018,2,43136.0
South Carolina,2018,3,43136.0
South Carolina,2018,4,43525.0
South Carolina,2018,5,43525.0
South Carolina,2018,6,43525.0
South Carolina,2018,7,43995.0
South Carolina,2018,8,43995.0
South Carolina,2018,9,43995.0
South Carolina,2018,10,44573.0
South Carolina,2018,11,44573.0
South Carolina,2018,12,44573.0
South Carolina,2019,1,45723.0
South Carolina,2019,2,45723.0
South Carolina,2019,3,45723.0
South Carolina,2019,4,45965.0
South Carolina,2019,5,45965.0
South Carolina,2019,6,45965.0
South Carolina,2019,7,46245.0
South Carolina,2019,8,46245.0
South Carolina,2019,9,46245.0
South Carolina,2019,10,46637.0
South Carolina,2019,11,46637.0
South Carolina,2019,12,46637.0
South Carolina,2020,1,46558.0
South Carolina,2020,2,46558.0
South Carolina,2020,3,46558.0
South Carolina,2020,4,51283.0
South Carolina,2020,5,51283.0
South Carolina,2020,6,51283.0
South Carolina,2020,7,48530.0
South Carolina,2020,8,48530.0
South Carolina,2020,9,48530.0
South Carolina,2020,10,48612.0
South Carolina,2020,11,48612.0
South Carolina,2020,12,48612.0
South Carolina,2021,1,56055.0
South Carolina,2021,2,56055.0
South Carolina,2021,3,56055.0
South Carolina,2021,4,52207.0
South Carolina,2021,5,52207.0
South Carolina,2021,6,52207.0
South Carolina,2021,7,52292.0
South Carolina,2021,8,52292.0
South Carolina,2021,9,52292.0
South Carolina,2021,10,52868.0
South Carolina,2021,11,52868.0
South Carolina,2021,12,52868.0
South Carolina,2022,1,53287.0
South Carolina,2022,2,53287.0
South Carolina,2022,3,53287.0
South Carolina,2022,4,54019.0
South Carolina,2022,5,54019.0
South Carolina,2022,6,54019.0
South Carolina,2022,7,54831.0
South Carolina,2022,8,54831.0
South Carolina,2022,9,54831.0
South Carolina,2022,10,56053.0
South Carolina,2022,11,56053.0
South Carolina,2022,12,56053.0
South Carolina,2023,1,57089.0
South Carolina,2023,2,57089.0
South Carolina,2023,3,57089.0
South Carolina,2023,4,57252.0
South Carolina,2023,5,57252.0
South Carolina,2023,6,57252.0
South Carolina,2023,7,58059.0
South Carolina,2023,8,58059.0
South Carolina,2023,9,58059.0
South Carolina,2023,10,58682.0
South Carolina,2023,11,58682.0
South Carolina,2023,12,58682.0
South Carolina,2024,1,59869.0
South Carolina,2024,2,59869.0
South Carolina,2024,3,59869.0
South Carolina,2024,4,60604.0
South Carolina,2024,5,60604.0
South Carolina,2024,6,60604.0
South Carolina,2024,7,60965.0
South Carolina,2024,8,60965.0
South Carolina,2024,9,60965.0
South Carolina,2024,10,61690.0
South Carolina,2024,11,61690.0
South Carolina,2024,12,61690.0
South Carolina,2025,1,62668.0
South Carolina,2025,2,62668.0
South Carolina,2025,3,62668.0
South Carolina,2025,4,63372.0
South Carolina,2025,5,63372.0
South Carolina,2025,6,63372.0
South Carolina,2025,7,63733.0
South Carolina,2025,8,63733.0
South Carolina,2025,9,63733.0
South Dakota,2015,1,47675.0
South Dakota,2015,2,47675.0
South Dakota,2015,3,47675.0
South Dakota,2015,4,47998.0
South Dakota,2015,5,47998.0
South Dakota,2015,6,47998.0
South Dakota,2015,7,48423.0
South Dakota,2015,8,48423.0
South Dakota,2015,9,48423.0
South Dakota,2015,10,48993.0
South Dakota,2015,11,48993.0
South Dakota,2015,12,48993.0
South Dakota,2016,1,47983.0
South Dakota,2016,2,47983.0
South Dakota,2016,3,47983.0
South Dakota,2016,4,48053.0
South Dakota,2016,5,48053.0
South Dakota,2016,6,48053.0
South Dakota,2016,7,48542.0
South Dakota,2016,8,48542.0
South Dakota,2016,9,48542.0
South Dakota,2016,10,48503.0
South Dakota,2016,11,48503.0
South Dakota,2016,12,48503.0
South Dakota,2017,1,49315.0
South Dakota,2017,2,49315.0
South Dakota,2017,3,49315.0
South Dakota,2017,4,49452.0
South Dakota,2017,5,49452.0
South Dakota,2017,6,49452.0
South Dakota,2017,7,49386.0
South Dakota,2017,8,49386.0
South Dakota,2017,9,49386.0
South Dakota,2017,10,49576.0
South Dakota,2017,11,49576.0
South Dakota,2017,12,49576.0
South Dakota,2018,1,50773.0
South Dakota,2018,2,50773.0
South Dakota,2018,3,50773.0
South Dakota,2018,4,50865.0
South Dakota,2018,5,50865.0
South Dakota,2018,6,50865.0
South Dakota,2018,7,51301.0
South Dakota,2018,8,51301.0
South Dakota,2018,9,51301.0
South Dakota,2018,10,53283.0
South Dakota,2018,11,53283.0
South Dakota,2018,12,53283.0
South Dakota,2019,1,53730.0
South Dakota,2019,2,53730.0
South Dakota,2019,3,53730.0
South Dakota,2019,4,53569.0
South Dakota,2019,5,53569.0
South Dakota,2019,6,53569.0
South Dakota,2019,7,54928.0
South Dakota,2019,8,54928.0
South Dakota,2019,9,54928.0
South Dakota,2019,10,55416.0
South Dakota,2019,11,55416.0
South Dakota,2019,12,55416.0
South Dakota,2020,1,55998.0
South Dakota,2020,2,55998.0
South Dakota,2020,3,55998.0
South Dakota,2020,4,61178.0
South Dakota,2020,5,61178.0
South Dakota,2020,6,61178.0
South Dakota,2020,7,59175.0
South Dakota,2020,8,59175.0
South Dakota,2020,9,59175.0
South Dakota,2020,10,61834.0
South Dakota,2020,11,61834.0
South Dakota,2020,12,61834.0
South Dakota,2021,1,67943.0
South Dakota,2021,2,67943.0
South Dakota,2021,3,67943.0
South Dakota,2021,4,66737.0
South Dakota,2021,5,66737.0
South Dakota,2021,6,66737.0
South Dakota,2021,7,67117.0
South Dakota,2021,8,67117.0
South Dakota,2021,9,67117.0
South Dakota,2021,10,66749.0
South Dakota,2021,11,66749.0
South Dakota,2021,12,66749.0
South Dakota,2022,1,68852.0
South Dakota,2022,2,68852.0
South Dakota,2022,3,68852.0
South Dakota,2022,4,69510.0
South Dakota,2022,5,69510.0
South Dakota,2022,6,69510.0
South Dakota,2022,7,70281.0
South Dakota,2022,8,70281.0
South Dakota,2022,9,70281.0
South Dakota,2022,10,70544.0
South Dakota,2022,11,70544.0
South Dakota,2022,12,70544.0
South Dakota,2023,1,73793.0
South Dakota,2023,2,73793.0
South Dakota,2023,3,73793.0
South Dakota,2023,4,74010.0
South Dakota,2023,5,74010.0
South Dakota,2023,6,74010.0
South Dakota,2023,7,74333.0
South Dakota,2023,8,74333.0
South Dakota,2023,9,74333.0
South Dakota,2023,10,74560.0
South Dakota,2023,11,74560.0
South Dakota,2023,12,74560.0
South Dakota,2024,1,74986.0
South Dakota,2024,2,74986.0
South Dakota,2024,3,74986.0
South Dakota,2024,4,75572.0
South Dakota,2024,5,75572.0
South Dakota,2024,6,75572.0
South Dakota,2024,7,75714.0
South Dakota,2024,8,75714.0
South Dakota,2024,9,75714.0
South Dakota,2024,10,76539.0
South Dakota,2024,11,76539.0
South Dakota,2024,12,76539.0
South Dakota,2025,1,78399.0
South Dakota,2025,2,78399.0
South Dakota,2025,3,78399.0
South Dakota,2025,4,80041.0
South Dakota,2025,5,80041.0
South Dakota,2025,6,80041.0
South Dakota,2025,7,81018.0
South Dakota,2025,8,81018.0
South Dakota,2025,9,81018.0
Tennessee,2015,1,41424.0
Tennessee,2015,2,41424.0
Tennessee,2015,3,41424.0
Tennessee,2015,4,41844.0
Tennessee,2015,5,41844.0
Tennessee,2015,6,41844.0
Tennessee,2015,7,42114.0
Tennessee,2015,8,42114.0
Tennessee,2015,9,42114.0
Tennessee,2015,10,42321.0
Tennessee,2015,11,42321.0
Tennessee,2015,12,42321.0
Tennessee,2016,1,42610.0
Tennessee,2016,2,42610.0
Tennessee,2016,3,42610.0
Tennessee,2016,4,42644.0
Tennessee,2016,5,42644.0
Tennessee,2016,6,42644.0
Tennessee,2016,7,43056.0
Tennessee,2016,8,43056.0
Tennessee,2016,9,43056.0
Tennessee,2016,10,43393.0
Tennessee,2016,11,43393.0
Tennessee,2016,12,43393.0
Tennessee,2017,1,43964.0
Tennessee,2017,2,43964.0
Tennessee,2017,3,43964.0
Tennessee,2017,4,44195.0
Tennessee,2017,5,44195.0
Tennessee,2017,6,44195.0
Tennessee,2017,7,44426.0
Tennessee,2017,8,44426.0
Tennessee,2017,9,44426.0
Tennessee,2017,10,45015.0
Tennessee,2017,11,45015.0
Tennessee,2017,12,45015.0
Tennessee,2018,1,45732.0
Tennessee,2018,2,45732.0
Tennessee,2018,3,45732.0
Tennessee,2018,4,46072.0
Tennessee,2018,5,46072.0
Tennessee,2018,6,46072.0
Tennessee,2018,7,46802.0
Tennessee,2018,8,46802.0
Tennessee,2018,9,46802.0
Tennessee,2018,10,47201.0
Tennessee,2018,11,47201.0
Tennessee,2018,12,47201.0
Tennessee,2019,1,48439.0
Tennessee,2019,2,48439.0
Tennessee,2019,3,48439.0
Tennessee,2019,4,48782.0
Tennessee,2019,5,48782.0
Tennessee,2019,6,48782.0
Tennessee,2019,7,49034.0
Tennessee,2019,8,49034.0
Tennessee,2019,9,49034.0
Tennessee,2019,10,49287.0
Tennessee,2019,11,49287.0
Tennessee,2019,12,49287.0
Tennessee,2020,1,50519.0
Tennessee,2020,2,50519.0
Tennessee,2020,3,50519.0
Tennessee,2020,4,53235.0
Tennessee,2020,5,53235.0
Tennessee,2020,6,53235.0
Tennessee,2020,7,52116.0
Tennessee,2020,8,52116.0
Tennessee,2020,9,52116.0
Tennessee,2020,10,52110.0
Tennessee,2020,11,52110.0
Tennessee,2020,12,52110.0
Tennessee,2021,1,60169.0
Tennessee,2021,2,60169.0
Tennessee,2021,3,60169.0
Tennessee,2021,4,56325.0
Tennessee,2021,5,56325.0
Tennessee,2021,6,56325.0
Tennessee,2021,7,56689.0
Tennessee,2021,8,56689.0
Tennessee,2021,9,56689.0
Tennessee,2021,10,57457.0
Tennessee,2021,11,57457.0
Tennessee,2021,12,57457.0
Tennessee,2022,1,58153.0
Tennessee,2022,2,58153.0
Tennessee,2022,3,58153.0
Tennessee,2022,4,58530.0
Tennessee,2022,5,58530.0
Tennessee,2022,6,58530.0
Tennessee,2022,7,59411.0
Tennessee,2022,8,59411.0
Tennessee,2022,9,59411.0
Tennessee,2022,10,60373.0
Tennessee,2022,11,60373.0
Tennessee,2022,12,60373.0
Tennessee,2023,1,62385.0
Tennessee,2023,2,62385.0
Tennessee,2023,3,62385.0
Tennessee,2023,4,63060.0
Tennessee,2023,5,63060.0
Tennessee,2023,6,63060.0
Tennessee,2023,7,63833.0
Tennessee,2023,8,63833.0
Tennessee,2023,9,63833.0
Tennessee,2023,10,64646.0
Tennessee,2023,11,64646.0
Tennessee,2023,12,64646.0
Tennessee,2024,1,65517.0
Tennessee,2024,2,65517.0
Tennessee,2024,3,65517.0
Tennessee,2024,4,66496.0
Tennessee,2024,5,66496.0
Tennessee,2024,6,66496.0
Tennessee,2024,7,66759.0
Tennessee,2024,8,66759.0
Tennessee,2024,9,66759.0
Tennessee,2024,10,67292.0
Tennessee,2024,11,67292.0
Tennessee,2024,12,67292.0
Tennessee,2025,1,68551.0
Tennessee,2025,2,68551.0
Tennessee,2025,3,68551.0
Tennessee,2025,4,69143.0
Tennessee,2025,5,69143.0
Tennessee,2025,6,69143.0
Tennessee,2025,7,69757.0
Tennessee,2025,8,69757.0
Tennessee,2025,9,69757.0
Texas,2015,1,47224.0
Texas,2015,2,47224.0
Texas,2015,3,47224.0
Texas,2015,4,46822.0
Texas,2015,5,46822.0
Texas,2015,6,46822.0
Texas,2015,7,46713.0
Texas,2015,8,46713.0
Texas,2015,9,46713.0
Texas,2015,10,46337.0
Texas,2015,11,46337.0
Texas,2015,12,46337.0
Texas,2016,1,45628.0
Texas,2016,2,45628.0
Texas,2016,3,45628.0
Texas,2016,4,45555.0
Texas,2016,5,45555.0
Texas,2016,6,45555.0
Texas,2016,7,45896.0
