state,year,month,GDP_billions
Tennessee,2016,9,344.77
Tennessee,2016,10,349.43
Tennessee,2016,11,349.43
Tennessee,2016,12,349.43
Tennessee,2017,1,351.93
Tennessee,2017,2,351.93
Tennessee,2017,3,351.93
Tennessee,2017,4,353.4
Tennessee,2017,5,353.4
Tennessee,2017,6,353.4
Tennessee,2017,7,355.57
Tennessee,2017,8,355.57
Tennessee,2017,9,355.57
Tennessee,2017,10,360.78
Tennessee,2017,11,360.78
Tennessee,2017,12,360.78
Tennessee,2018,1,361.17
Tennessee,2018,2,361.17
Tennessee,2018,3,361.17
Tennessee,2018,4,361.39
Tennessee,2018,5,361.39
Tennessee,2018,6,361.39
Tennessee,2018,7,363.97
Tennessee,2018,8,363.97
Tennessee,2018,9,363.97
Tennessee,2018,10,362.92
Tennessee,2018,11,362.92
Tennessee,2018,12,362.92
Tennessee,2019,1,366.53
Tennessee,2019,2,366.53
Tennessee,2019,3,366.53
Tennessee,2019,4,367.56
Tennessee,2019,5,367.56
Tennessee,2019,6,367.56
Tennessee,2019,7,372.33
Tennessee,2019,8,372.33
Tennessee,2019,9,372.33
Tennessee,2019,10,374.37
Tennessee,2019,11,374.37
Tennessee,2019,12,374.37
Tennessee,2020,1,377.54
Tennessee,2020,2,377.54
Tennessee,2020,3,377.54
Tennessee,2020,4,336.8
Tennessee,2020,5,336.8
Tennessee,2020,6,336.8
Tennessee,2020,7,374.78
Tennessee,2020,8,374.78
Tennessee,2020,9,374.78
Tennessee,2020,10,383.11
Tennessee,2020,11,383.11
Tennessee,2020,12,383.11
Tennessee,2021,1,394.89
Tennessee,2021,2,394.89
Tennessee,2021,3,394.89
Tennessee,2021,4,399.25
Tennessee,2021,5,399.25
Tennessee,2021,6,399.25
Tennessee,2021,7,401.84
Tennessee,2021,8,401.84
Tennessee,2021,9,401.84
Tennessee,2021,10,410.71
Tennessee,2021,11,410.71
Tennessee,2021,12,410.71
Tennessee,2022,1,412.01
Tennessee,2022,2,412.01
Tennessee,2022,3,412.01
Tennessee,2022,4,412.77
Tennessee,2022,5,412.77
Tennessee,2022,6,412.77
Tennessee,2022,7,415.84
Tennessee,2022,8,415.84
Tennessee,2022,9,415.84
Tennessee,2022,10,421.19
Tennessee,2022,11,421.19
Tennessee,2022,12,421.19
Tennessee,2023,1,423.87
Tennessee,2023,2,423.87
Tennessee,2023,3,423.87
Tennessee,2023,4,424.46
Tennessee,2023,5,424.46
Tennessee,2023,6,424.46
Tennessee,2023,7,430.13
Tennessee,2023,8,430.13
Tennessee,2023,9,430.13
Tennessee,2023,10,434.65
Tennessee,2023,11,434.65
Tennessee,2023,12,434.65
Tennessee,2024,1,434.22
Tennessee,2024,2,434.22
Tennessee,2024,3,434.22
Tennessee,2024,4,439.68
Tennessee,2024,5,439.68
Tennessee,2024,6,439.68
Tennessee,2024,7,443.28
Tennessee,2024,8,443.28
Tennessee,2024,9,443.28
Tennessee,2024,10,443.62
Tennessee,2024,11,443.62
Tennessee,2024,12,443.62
Texas,2015,1,1635.19
Texas,2015,2,1635.19
Texas,2015,3,1635.19
Texas,2015,4,1619.89
Texas,2015,5,1619.89
Texas,2015,6,1619.89
Texas,2015,7,1637.1
Texas,2015,8,1637.1
Texas,2015,9,1637.1
Texas,2015,10,1644.32
Texas,2015,11,1644.32
Texas,2015,12,1644.32
Texas,2016,1,1636.23
Texas,2016,2,1636.23
Texas,2016,3,1636.23
Texas,2016,4,1631.77
Texas,2016,5,1631.77
Texas,2016,6,1631.77
Texas,2016,7,1634.4
Texas,2016,8,1634.4
Texas,2016,9,1634.4
Texas,2016,10,1633.05
Texas,2016,11,1633.05
Texas,2016,12,1633.05
Texas,2017,1,1642.86
Texas,2017,2,1642.86
Texas,2017,3,1642.86
Texas,2017,4,1654.18
Texas,2017,5,1654.18
Texas,2017,6,1654.18
Texas,2017,7,1672.56
Texas,2017,8,1672.56
Texas,2017,9,1672.56
Texas,2017,10,1699.65
Texas,2017,11,1699.65
Texas,2017,12,1699.65
Texas,2018,1,1719.79
Texas,2018,2,1719.79
Texas,2018,3,1719.79
Texas,2018,4,1742.5
Texas,2018,5,1742.5
Texas,2018,6,1742.5
Texas,2018,7,1755.96
Texas,2018,8,1755.96
Texas,2018,9,1755.96
Texas,2018,10,1767.92
Texas,2018,11,1767.92
Texas,2018,12,1767.92
Texas,2019,1,1772.38
Texas,2019,2,1772.38
Texas,2019,3,1772.38
Texas,2019,4,1790.08
Texas,2019,5,1790.08
Texas,2019,6,1790.08
Texas,2019,7,1826.0
Texas,2019,8,1826.0
Texas,2019,9,1826.0
Texas,2019,10,1838.48
Texas,2019,11,1838.48
Texas,2019,12,1838.48
Texas,2020,1,1807.09
Texas,2020,2,1807.09
Texas,2020,3,1807.09
Texas,2020,4,1687.61
Texas,2020,5,1687.61
Texas,2020,6,1687.61
Texas,2020,7,1803.69
Texas,2020,8,1803.69
Texas,2020,9,1803.69
Texas,2020,10,1832.56
Texas,2020,11,1832.56
Texas,2020,12,1832.56
Texas,2021,1,1866.11
Texas,2021,2,1866.11
Texas,2021,3,1866.11
Texas,2021,4,1898.86
Texas,2021,5,1898.86
Texas,2021,6,1898.86
Texas,2021,7,1915.35
Texas,2021,8,1915.35
Texas,2021,9,1915.35
Texas,2021,10,1941.73
Texas,2021,11,1941.73
Texas,2021,12,1941.73
Texas,2022,1,1949.2
Texas,2022,2,1949.2
Texas,2022,3,1949.2
Texas,2022,4,1948.98
Texas,2022,5,1948.98
Texas,2022,6,1948.98
Texas,2022,7,1979.47
Texas,2022,8,1979.47
Texas,2022,9,1979.47
Texas,2022,10,2023.0
Texas,2022,11,2023.0
Texas,2022,12,2023.0
Texas,2023,1,2089.24
Texas,2023,2,2089.24
Texas,2023,3,2089.24
Texas,2023,4,2120.63
Texas,2023,5,2120.63
Texas,2023,6,2120.63
Texas,2023,7,2154.93
Texas,2023,8,2154.93
Texas,2023,9,2154.93
Texas,2023,10,2185.34
Texas,2023,11,2185.34
Texas,2023,12,2185.34
Texas,2024,1,2181.92
Texas,2024,2,2181.92
Texas,2024,3,2181.92
Texas,2024,4,2212.46
Texas,2024,5,2212.46
Texas,2024,6,2212.46
Texas,2024,7,2240.38
Texas,2024,8,2240.38
Texas,2024,9,2240.38
Texas,2024,10,2253.02
Texas,2024,11,2253.02
Texas,2024,12,2253.02
Utah,2015,1,153.87
Utah,2015,2,153.87
Utah,2015,3,153.87
Utah,2015,4,154.87
Utah,2015,5,154.87
Utah,2015,6,154.87
Utah,2015,7,155.7
Utah,2015,8,155.7
Utah,2015,9,155.7
Utah,2015,10,157.29
Utah,2015,11,157.29
Utah,2015,12,157.29
Utah,2016,1,159.4
Utah,2016,2,159.4
Utah,2016,3,159.4
Utah,2016,4,160.61
Utah,2016,5,160.61
Utah,2016,6,160.61
Utah,2016,7,163.66
Utah,2016,8,163.66
Utah,2016,9,163.66
Utah,2016,10,166.44
Utah,2016,11,166.44
Utah,2016,12,166.44
Utah,2017,1,167.33
Utah,2017,2,167.33
Utah,2017,3,167.33
Utah,2017,4,170.13
Utah,2017,5,170.13
Utah,2017,6,170.13
Utah,2017,7,173.78
Utah,2017,8,173.78
Utah,2017,9,173.78
Utah,2017,10,177.06
Utah,2017,11,177.06
Utah,2017,12,177.06
Utah,2018,1,178.82
Utah,2018,2,178.82
Utah,2018,3,178.82
Utah,2018,4,181.23
Utah,2018,5,181.23
Utah,2018,6,181.23
Utah,2018,7,183.35
Utah,2018,8,183.35
Utah,2018,9,183.35
Utah,2018,10,185.02
Utah,2018,11,185.02
Utah,2018,12,185.02
Utah,2019,1,190.48
Utah,2019,2,190.48
Utah,2019,3,190.48
Utah,2019,4,190.15
Utah,2019,5,190.15
Utah,2019,6,190.15
Utah,2019,7,194.65
Utah,2019,8,194.65
Utah,2019,9,194.65
Utah,2019,10,195.77
Utah,2019,11,195.77
Utah,2019,12,195.77
Utah,2020,1,193.88
Utah,2020,2,193.88
Utah,2020,3,193.88
Utah,2020,4,186.83
Utah,2020,5,186.83
Utah,2020,6,186.83
Utah,2020,7,197.88
Utah,2020,8,197.88
Utah,2020,9,197.88
Utah,2020,10,202.71
Utah,2020,11,202.71
Utah,2020,12,202.71
Utah,2021,1,207.63
Utah,2021,2,207.63
Utah,2021,3,207.63
Utah,2021,4,209.93
Utah,2021,5,209.93
Utah,2021,6,209.93
Utah,2021,7,211.72
Utah,2021,8,211.72
Utah,2021,9,211.72
Utah,2021,10,215.88
Utah,2021,11,215.88
Utah,2021,12,215.88
Utah,2022,1,216.21
Utah,2022,2,216.21
Utah,2022,3,216.21
Utah,2022,4,216.95
Utah,2022,5,216.95
Utah,2022,6,216.95
Utah,2022,7,218.14
Utah,2022,8,218.14
Utah,2022,9,218.14
Utah,2022,10,220.1
Utah,2022,11,220.1
Utah,2022,12,220.1
Utah,2023,1,222.26
Utah,2023,2,222.26
Utah,2023,3,222.26
Utah,2023,4,224.52
Utah,2023,5,224.52
Utah,2023,6,224.52
Utah,2023,7,228.32
Utah,2023,8,228.32
Utah,2023,9,228.32
Utah,2023,10,230.19
Utah,2023,11,230.19
Utah,2023,12,230.19
Utah,2024,1,231.7
Utah,2024,2,231.7
Utah,2024,3,231.7
Utah,2024,4,233.83
Utah,2024,5,233.83
Utah,2024,6,233.83
Utah,2024,7,235.19
Utah,2024,8,235.19
Utah,2024,9,235.19
Utah,2024,10,236.48
Utah,2024,11,236.48
Utah,2024,12,236.48
Vermont,2015,1,31.96
Vermont,2015,2,31.96
Vermont,2015,3,31.96
Vermont,2015,4,31.97
Vermont,2015,5,31.97
Vermont,2015,6,31.97
Vermont,2015,7,32.15
Vermont,2015,8,32.15
Vermont,2015,9,32.15
Vermont,2015,10,32.09
Vermont,2015,11,32.09
Vermont,2015,12,32.09
Vermont,2016,1,32.2
Vermont,2016,2,32.2
Vermont,2016,3,32.2
Vermont,2016,4,32.2
Vermont,2016,5,32.2
Vermont,2016,6,32.2
Vermont,2016,7,32.42
Vermont,2016,8,32.42
Vermont,2016,9,32.42
Vermont,2016,10,32.44
Vermont,2016,11,32.44
Vermont,2016,12,32.44
Vermont,2017,1,32.5
Vermont,2017,2,32.5
Vermont,2017,3,32.5
Vermont,2017,4,32.47
Vermont,2017,5,32.47
Vermont,2017,6,32.47
Vermont,2017,7,32.64
Vermont,2017,8,32.64
Vermont,2017,9,32.64
Vermont,2017,10,32.74
Vermont,2017,11,32.74
Vermont,2017,12,32.74
Vermont,2018,1,32.85
Vermont,2018,2,32.85
Vermont,2018,3,32.85
Vermont,2018,4,32.92
Vermont,2018,5,32.92
Vermont,2018,6,32.92
Vermont,2018,7,32.78
Vermont,2018,8,32.78
Vermont,2018,9,32.78
Vermont,2018,10,32.77
Vermont,2018,11,32.77
Vermont,2018,12,32.77
Vermont,2019,1,33.14
Vermont,2019,2,33.14
Vermont,2019,3,33.14
Vermont,2019,4,33.07
Vermont,2019,5,33.07
Vermont,2019,6,33.07
Vermont,2019,7,33.56
Vermont,2019,8,33.56
Vermont,2019,9,33.56
Vermont,2019,10,33.59
Vermont,2019,11,33.59
Vermont,2019,12,33.59
Vermont,2020,1,33.79
Vermont,2020,2,33.79
Vermont,2020,3,33.79
Vermont,2020,4,30.06
Vermont,2020,5,30.06
Vermont,2020,6,30.06
Vermont,2020,7,32.81
Vermont,2020,8,32.81
Vermont,2020,9,32.81
Vermont,2020,10,32.98
Vermont,2020,11,32.98
Vermont,2020,12,32.98
Vermont,2021,1,33.2
Vermont,2021,2,33.2
Vermont,2021,3,33.2
Vermont,2021,4,33.4
Vermont,2021,5,33.4
Vermont,2021,6,33.4
Vermont,2021,7,33.72
Vermont,2021,8,33.72
Vermont,2021,9,33.72
Vermont,2021,10,34.02
Vermont,2021,11,34.02
Vermont,2021,12,34.02
Vermont,2022,1,34.64
Vermont,2022,2,34.64
Vermont,2022,3,34.64
Vermont,2022,4,34.89
Vermont,2022,5,34.89
Vermont,2022,6,34.89
Vermont,2022,7,34.84
Vermont,2022,8,34.84
Vermont,2022,9,34.84
Vermont,2022,10,35.29
Vermont,2022,11,35.29
Vermont,2022,12,35.29
Vermont,2023,1,35.25
Vermont,2023,2,35.25
Vermont,2023,3,35.25
Vermont,2023,4,35.34
Vermont,2023,5,35.34
Vermont,2023,6,35.34
Vermont,2023,7,35.42
Vermont,2023,8,35.42
Vermont,2023,9,35.42
Vermont,2023,10,35.99
Vermont,2023,11,35.99
Vermont,2023,12,35.99
Vermont,2024,1,35.92
Vermont,2024,2,35.92
Vermont,2024,3,35.92
Vermont,2024,4,36.28
Vermont,2024,5,36.28
Vermont,2024,6,36.28
Vermont,2024,7,36.62
Vermont,2024,8,36.62
Vermont,2024,9,36.62
Vermont,2024,10,36.77
Vermont,2024,11,36.77
Vermont,2024,12,36.77
Virginia,2015,1,493.7
Virginia,2015,2,493.7
Virginia,2015,3,493.7
Virginia,2015,4,499.13
Virginia,2015,5,499.13
Virginia,2015,6,499.13
Virginia,2015,7,501.82
Virginia,2015,8,501.82
Virginia,2015,9,501.82
Virginia,2015,10,501.12
Virginia,2015,11,501.12
Virginia,2015,12,501.12
Virginia,2016,1,499.22
Virginia,2016,2,499.22
Virginia,2016,3,499.22
Virginia,2016,4,502.96
Virginia,2016,5,502.96
Virginia,2016,6,502.96
Virginia,2016,7,506.55
Virginia,2016,8,506.55
Virginia,2016,9,506.55
Virginia,2016,10,511.7
Virginia,2016,11,511.7
Virginia,2016,12,511.7
Virginia,2017,1,510.17
Virginia,2017,2,510.17
Virginia,2017,3,510.17
Virginia,2017,4,513.42
Virginia,2017,5,513.42
Virginia,2017,6,513.42
Virginia,2017,7,516.38
Virginia,2017,8,516.38
Virginia,2017,9,516.38
Virginia,2017,10,520.69
Virginia,2017,11,520.69
Virginia,2017,12,520.69
Virginia,2018,1,523.86
Virginia,2018,2,523.86
Virginia,2018,3,523.86
Virginia,2018,4,526.7
Virginia,2018,5,526.7
Virginia,2018,6,526.7
Virginia,2018,7,530.19
Virginia,2018,8,530.19
Virginia,2018,9,530.19
Virginia,2018,10,530.31
Virginia,2018,11,530.31
Virginia,2018,12,530.31
Virginia,2019,1,533.74
Virginia,2019,2,533.74
Virginia,2019,3,533.74
Virginia,2019,4,536.85
Virginia,2019,5,536.85
Virginia,2019,6,536.85
Virginia,2019,7,545.54
Virginia,2019,8,545.54
Virginia,2019,9,545.54
Virginia,2019,10,547.98
Virginia,2019,11,547.98
Virginia,2019,12,547.98
Virginia,2020,1,542.71
Virginia,2020,2,542.71
Virginia,2020,3,542.71
Virginia,2020,4,509.42
Virginia,2020,5,509.42
Virginia,2020,6,509.42
Virginia,2020,7,540.75
Virginia,2020,8,540.75
Virginia,2020,9,540.75
Virginia,2020,10,548.02
Virginia,2020,11,548.02
Virginia,2020,12,548.02
Virginia,2021,1,557.14
Virginia,2021,2,557.14
Virginia,2021,3,557.14
Virginia,2021,4,563.31
Virginia,2021,5,563.31
Virginia,2021,6,563.31
Virginia,2021,7,567.48
Virginia,2021,8,567.48
Virginia,2021,9,567.48
Virginia,2021,10,575.23
Virginia,2021,11,575.23
Virginia,2021,12,575.23
Virginia,2022,1,573.45
Virginia,2022,2,573.45
Virginia,2022,3,573.45
Virginia,2022,4,574.73
Virginia,2022,5,574.73
Virginia,2022,6,574.73
Virginia,2022,7,582.92
Virginia,2022,8,582.92
Virginia,2022,9,582.92
Virginia,2022,10,586.1
Virginia,2022,11,586.1
Virginia,2022,12,586.1
Virginia,2023,1,591.22
Virginia,2023,2,591.22
Virginia,2023,3,591.22
Virginia,2023,4,596.13
Virginia,2023,5,596.13
Virginia,2023,6,596.13
Virginia,2023,7,601.25
Virginia,2023,8,601.25
Virginia,2023,9,601.25
Virginia,2023,10,608.44
Virginia,2023,11,608.44
Virginia,2023,12,608.44
Virginia,2024,1,607.24
Virginia,2024,2,607.24
Virginia,2024,3,607.24
Virginia,2024,4,611.84
Virginia,2024,5,611.84
Virginia,2024,6,611.84
Virginia,2024,7,615.5
Virginia,2024,8,615.5
Virginia,2024,9,615.5
Virginia,2024,10,620.25
Virginia,2024,11,620.25
Virginia,2024,12,620.25
Washington,2015,1,469.85
Washington,2015,2,469.85
Washington,2015,3,469.85
Washington,2015,4,475.61
Washington,2015,5,475.61
Washington,2015,6,475.61
Washington,2015,7,481.17
Washington,2015,8,481.17
Washington,2015,9,481.17
Washington,2015,10,480.23
Washington,2015,11,480.23
Washington,2015,12,480.23
Washington,2016,1,490.53
Washington,2016,2,490.53
Washington,2016,3,490.53
Washington,2016,4,489.75
Washington,2016,5,489.75
Washington,2016,6,489.75
Washington,2016,7,495.66
Washington,2016,8,495.66
Washington,2016,9,495.66
Washington,2016,10,506.96
Washington,2016,11,506.96
Washington,2016,12,506.96
Washington,2017,1,514.65
Washington,2017,2,514.65
Washington,2017,3,514.65
Washington,2017,4,521.38
Washington,2017,5,521.38
Washington,2017,6,521.38
Washington,2017,7,530.95
Washington,2017,8,530.95
Washington,2017,9,530.95
Washington,2017,10,541.69
Washington,2017,11,541.69
Washington,2017,12,541.69
Washington,2018,1,552.82
Washington,2018,2,552.82
Washington,2018,3,552.82
Washington,2018,4,557.72
Washington,2018,5,557.72
Washington,2018,6,557.72
Washington,2018,7,567.44
Washington,2018,8,567.44
Washington,2018,9,567.44
Washington,2018,10,569.17
Washington,2018,11,569.17
Washington,2018,12,569.17
Washington,2019,1,580.94
Washington,2019,2,580.94
Washington,2019,3,580.94
Washington,2019,4,584.42
Washington,2019,5,584.42
Washington,2019,6,584.42
Washington,2019,7,592.07
Washington,2019,8,592.07
Washington,2019,9,592.07
Washington,2019,10,597.74
Washington,2019,11,597.74
Washington,2019,12,597.74
Washington,2020,1,590.99
Washington,2020,2,590.99
Washington,2020,3,590.99
Washington,2020,4,557.08
Washington,2020,5,557.08
Washington,2020,6,557.08
Washington,2020,7,601.91
Washington,2020,8,601.91
Washington,2020,9,601.91
Washington,2020,10,598.7
Washington,2020,11,598.7
Washington,2020,12,598.7
Washington,2021,1,614.97
Washington,2021,2,614.97
Washington,2021,3,614.97
Washington,2021,4,626.63
Washington,2021,5,626.63
Washington,2021,6,626.63
Washington,2021,7,625.48
Washington,2021,8,625.48
Washington,2021,9,625.48
Washington,2021,10,637.41
Washington,2021,11,637.41
Washington,2021,12,637.41
Washington,2022,1,635.4
Washington,2022,2,635.4
Washington,2022,3,635.4
Washington,2022,4,637.59
Washington,2022,5,637.59
Washington,2022,6,637.59
Washington,2022,7,645.45
Washington,2022,8,645.45
Washington,2022,9,645.45
Washington,2022,10,653.62
Washington,2022,11,653.62
Washington,2022,12,653.62
Washington,2023,1,661.69
Washington,2023,2,661.69
Washington,2023,3,661.69
Washington,2023,4,662.87
Washington,2023,5,662.87
Washington,2023,6,662.87
Washington,2023,7,675.39
Washington,2023,8,675.39
Washington,2023,9,675.39
Washington,2023,10,683.96
Washington,2023,11,683.96
Washington,2023,12,683.96
Washington,2024,1,687.69
Washington,2024,2,687.69
Washington,2024,3,687.69
Washington,2024,4,703.29
Washington,2024,5,703.29
Washington,2024,6,703.29
Washington,2024,7,705.97
Washington,2024,8,705.97
Washington,2024,9,705.97
Washington,2024,10,711.98
Washington,2024,11,711.98
Washington,2024,12,711.98
West Virginia,2015,1,74.44
West Virginia,2015,2,74.44
West Virginia,2015,3,74.44
West Virginia,2015,4,74.46
West Virginia,2015,5,74.46
West Virginia,2015,6,74.46
West Virginia,2015,7,74.21
West Virginia,2015,8,74.21
West Virginia,2015,9,74.21
West Virginia,2015,10,73.93
West Virginia,2015,11,73.93
West Virginia,2015,12,73.93
West Virginia,2016,1,74.21
West Virginia,2016,2,74.21
West Virginia,2016,3,74.21
West Virginia,2016,4,73.46
West Virginia,2016,5,73.46
West Virginia,2016,6,73.46
West Virginia,2016,7,73.29
West Virginia,2016,8,73.29
West Virginia,2016,9,73.29
West Virginia,2016,10,73.08
West Virginia,2016,11,73.08
West Virginia,2016,12,73.08
West Virginia,2017,1,74.87
West Virginia,2017,2,74.87
West Virginia,2017,3,74.87
West Virginia,2017,4,74.81
West Virginia,2017,5,74.81
West Virginia,2017,6,74.81
West Virginia,2017,7,75.39
West Virginia,2017,8,75.39
West Virginia,2017,9,75.39
West Virginia,2017,10,75.62
West Virginia,2017,11,75.62
West Virginia,2017,12,75.62
West Virginia,2018,1,76.22
West Virginia,2018,2,76.22
West Virginia,2018,3,76.22
West Virginia,2018,4,77.35
West Virginia,2018,5,77.35
West Virginia,2018,6,77.35
West Virginia,2018,7,78.19
West Virginia,2018,8,78.19
West Virginia,2018,9,78.19
West Virginia,2018,10,77.86
West Virginia,2018,11,77.86
West Virginia,2018,12,77.86
West Virginia,2019,1,76.95
West Virginia,2019,2,76.95
West Virginia,2019,3,76.95
West Virginia,2019,4,77.06
West Virginia,2019,5,77.06
West Virginia,2019,6,77.06
West Virginia,2019,7,77.7
West Virginia,2019,8,77.7
West Virginia,2019,9,77.7
West Virginia,2019,10,76.94
West Virginia,2019,11,76.94
West Virginia,2019,12,76.94
West Virginia,2020,1,76.49
West Virginia,2020,2,76.49
West Virginia,2020,3,76.49
West Virginia,2020,4,70.43
West Virginia,2020,5,70.43
West Virginia,2020,6,70.43
West Virginia,2020,7,76.02
West Virginia,2020,8,76.02
West Virginia,2020,9,76.02
West Virginia,2020,10,75.97
West Virginia,2020,11,75.97
West Virginia,2020,12,75.97
West Virginia,2021,1,76.29
West Virginia,2021,2,76.29
West Virginia,2021,3,76.29
West Virginia,2021,4,75.81
West Virginia,2021,5,75.81
West Virginia,2021,6,75.81
West Virginia,2021,7,76.36
West Virginia,2021,8,76.36
West Virginia,2021,9,76.36
West Virginia,2021,10,76.46
West Virginia,2021,11,76.46
West Virginia,2021,12,76.46
West Virginia,2022,1,76.34
West Virginia,2022,2,76.34
West Virginia,2022,3,76.34
West Virginia,2022,4,76.2
West Virginia,2022,5,76.2
West Virginia,2022,6,76.2
West Virginia,2022,7,78.08
West Virginia,2022,8,78.08
West Virginia,2022,9,78.08
West Virginia,2022,10,79.57
West Virginia,2022,11,79.57
West Virginia,2022,12,79.57
West Virginia,2023,1,79.24
West Virginia,2023,2,79.24
West Virginia,2023,3,79.24
West Virginia,2023,4,80.56
West Virginia,2023,5,80.56
West Virginia,2023,6,80.56
West Virginia,2023,7,80.1
West Virginia,2023,8,80.1
West Virginia,2023,9,80.1
West Virginia,2023,10,81.56
West Virginia,2023,11,81.56
West Virginia,2023,12,81.56
West Virginia,2024,1,82.57
West Virginia,2024,2,82.57
West Virginia,2024,3,82.57
West Virginia,2024,4,82.67
West Virginia,2024,5,82.67
West Virginia,2024,6,82.67
West Virginia,2024,7,82.54
West Virginia,2024,8,82.54
West Virginia,2024,9,82.54
West Virginia,2024,10,83.09
West Virginia,2024,11,83.09
West Virginia,2024,12,83.09
Wisconsin,2015,1,314.38
Wisconsin,2015,2,314.38
Wisconsin,2015,3,314.38
Wisconsin,2015,4,315.61
Wisconsin,2015,5,315.61
Wisconsin,2015,6,315.61
Wisconsin,2015,7,315.96
Wisconsin,2015,8,315.96
Wisconsin,2015,9,315.96
Wisconsin,2015,10,316.8
Wisconsin,2015,11,316.8
Wisconsin,2015,12,316.8
Wisconsin,2016,1,317.55
Wisconsin,2016,2,317.55
Wisconsin,2016,3,317.55
Wisconsin,2016,4,318.31
Wisconsin,2016,5,318.31
Wisconsin,2016,6,318.31
Wisconsin,2016,7,321.12
Wisconsin,2016,8,321.12
Wisconsin,2016,9,321.12
Wisconsin,2016,10,320.1
Wisconsin,2016,11,320.1
Wisconsin,2016,12,320.1
Wisconsin,2017,1,320.34
Wisconsin,2017,2,320.34
Wisconsin,2017,3,320.34
Wisconsin,2017,4,320.23
Wisconsin,2017,5,320.23
Wisconsin,2017,6,320.23
Wisconsin,2017,7,323.26
Wisconsin,2017,8,323.26
Wisconsin,2017,9,323.26
Wisconsin,2017,10,323.73
Wisconsin,2017,11,323.73
Wisconsin,2017,12,323.73
Wisconsin,2018,1,328.43
Wisconsin,2018,2,328.43
Wisconsin,2018,3,328.43
Wisconsin,2018,4,327.15
Wisconsin,2018,5,327.15
Wisconsin,2018,6,327.15
Wisconsin,2018,7,329.21
Wisconsin,2018,8,329.21
Wisconsin,2018,9,329.21
Wisconsin,2018,10,330.54
Wisconsin,2018,11,330.54
Wisconsin,2018,12,330.54
Wisconsin,2019,1,330.41
Wisconsin,2019,2,330.41
Wisconsin,2019,3,330.41
Wisconsin,2019,4,332.65
Wisconsin,2019,5,332.65
Wisconsin,2019,6,332.65
Wisconsin,2019,7,333.48
Wisconsin,2019,8,333.48
Wisconsin,2019,9,333.48
Wisconsin,2019,10,336.48
Wisconsin,2019,11,336.48
Wisconsin,2019,12,336.48
Wisconsin,2020,1,328.51
Wisconsin,2020,2,328.51
Wisconsin,2020,3,328.51
Wisconsin,2020,4,306.21
Wisconsin,2020,5,306.21
Wisconsin,2020,6,306.21
Wisconsin,2020,7,328.56
Wisconsin,2020,8,328.56
Wisconsin,2020,9,328.56
Wisconsin,2020,10,332.78
Wisconsin,2020,11,332.78
Wisconsin,2020,12,332.78
Wisconsin,2021,1,330.65
Wisconsin,2021,2,330.65
Wisconsin,2021,3,330.65
Wisconsin,2021,4,334.76
Wisconsin,2021,5,334.76
Wisconsin,2021,6,334.76
Wisconsin,2021,7,334.18
Wisconsin,2021,8,334.18
Wisconsin,2021,9,334.18
Wisconsin,2021,10,339.81
Wisconsin,2021,11,339.81
Wisconsin,2021,12,339.81
Wisconsin,2022,1,340.0
Wisconsin,2022,2,340.0
Wisconsin,2022,3,340.0
Wisconsin,2022,4,341.13
Wisconsin,2022,5,341.13
Wisconsin,2022,6,341.13
Wisconsin,2022,7,343.32
Wisconsin,2022,8,343.32
Wisconsin,2022,9,343.32
Wisconsin,2022,10,343.06
Wisconsin,2022,11,343.06
Wisconsin,2022,12,343.06
Wisconsin,2023,1,343.51
Wisconsin,2023,2,343.51
Wisconsin,2023,3,343.51
Wisconsin,2023,4,344.3
Wisconsin,2023,5,344.3
Wisconsin,2023,6,344.3
Wisconsin,2023,7,348.51
Wisconsin,2023,8,348.51
Wisconsin,2023,9,348.51
Wisconsin,2023,10,352.12
Wisconsin,2023,11,352.12
Wisconsin,2023,12,352.12
Wisconsin,2024,1,350.69
Wisconsin,2024,2,350.69
Wisconsin,2024,3,350.69
Wisconsin,2024,4,353.14
Wisconsin,2024,5,353.14
Wisconsin,2024,6,353.14
Wisconsin,2024,7,356.77
Wisconsin,2024,8,356.77
Wisconsin,2024,9,356.77
Wisconsin,2024,10,356.93
Wisconsin,2024,11,356.93
Wisconsin,2024,12,356.93
